idproduto;ean;descricaoproduto;pisclassificacaofiscal;pisaliquota;cofinsclassificacaofiscal;cofinsaliquota;csosn;codigoncm;aliquota;
42395;"7898229384772";"LINGUICA COZIDA PETISCO SAUDALI 400G";"49";0,00;"49";0,00;"102";"16010000";7,00;
42396;"7896001004870";"ESPONJA PROT UNHAS BRILHUS UN";"49";0,00;"49";0,00;"500";"68053090";7,00;
42397;"7896001024533";"B MOP FIT JEITOSA 8L UN BT1390";"49";0,00;"49";0,00;"102";"63071000";7,00;
42404;"7898412670521";"SABONETE LIQUIDO SABOLIKO  ERVA DOCE 250ML";"49";0,00;"49";0,00;"102";"34013000";7,00;
42405;"7898412671597";"SABONETE LIQUIDO SABOLIKO ORQ NEGRA 250ML";"49";0,00;"49";0,00;"102";"34013000";7,00;
42409;"7891182016261";"TINT KOLESTON 04.60 BORGONHA ";"04";0,00;"04";0,00;"500";"33059000";7,00;
42410;"7908615017297";"SHAMPOO+CONDICIONADOR GOLD DEFINICAO PROLONGADA";"04";0,00;"04";0,00;"500";"33051000";7,00;
42411;"7891182016322";"TINTURA KOLESTON 366 ACAJU PURPURA";"04";0,00;"04";0,00;"500";"33059000";7,00;
42412;"7898623951914";"SHAMPOO SALON LINE MEU LISO MATIZADOR 300ML";"04";0,00;"04";0,00;"500";"33051000";7,00;
42413;"7908615085418";"SHAMPOO+CONDICIONADOR ELSEVE GLYCOLIC GLOSS";"04";0,00;"04";0,00;"500";"33051000";7,00;
42414;"7908785461708";"SHAMPOO ELSEVE  LISO DOS SONHOS 400ML";"04";0,00;"04";0,00;"500";"33051000";7,00;
42415;"7908785461500";"CREME DE PENTEAR ELSEVE LISO DOS SONHOS 250ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
42416;"7896221806476";"DESCOLORANTE MARCIA 20G ARGAN";"04";0,00;"04";0,00;"500";"33059000";7,00;
42417;"7899706197564";"CONDICIONADOR ELSEVE CACHOS DOS SONHOS 200ML";"04";0,00;"04";0,00;"500";"33059000";7,00;
42418;"7908785461609";"CONDICIONADOR ELSEVE LISO DOS SONHOS BOTOX 400ML";"04";0,00;"04";0,00;"500";"33059000";7,00;
42419;"7500435209311";"CONDICINADOR PANTENE EQUILIBRIO 250ML";"04";0,00;"04";0,00;"500";"33059000";7,00;
42420;"7899026459649";"CO ELSEVE COLORVIVE COLORIDOS 400ML";"04";0,00;"04";0,00;"500";"33059000";7,00;
42421;"7500435187350";"AP PROBAK II 28UN + 2 P3 CHAMPIONS";"49";0,00;"49";0,00;"500";"82121020";7,00;
42424;"7897027210375";"PASTA CATALOGO OF.VISOR TRANSPARENTE";"49";0,00;"49";0,00;"500";"39261000";7,00;
42425;"7908281394753";"CANECA DIA DAS MAES QUEEN VD 320ML";"49";0,00;"49";0,00;"500";"70134900";7,00;
42426;"7908281394746";"CANECA DIA DAS MAES SWEET LOVE VD 320ML";"49";0,00;"49";0,00;"500";"70134900";7,00;
42427;"7908962100758";"PROCESSADOR DE ALIMENTOS MANUAL 500ML";"06";0,00;"06";0,00;"";"82100090";7,00;
42428;"7908962100765";"PROCESSADOR DE ALIMENTOS MANUAL 170ML";"06";0,00;"06";0,00;"";"82100090";7,00;
42429;"7789714496059";"PLASTICO P/PASTA CATALOGO 0.06MM";"06";0,00;"06";0,00;"";"42023200";7,00;
42430;"7896779617203";"PA P/LIXO PLASTICA C/CABO 24X66CM";"49";0,00;"49";0,00;"102";"39249000";7,00;
42431;"7897249572053";"PAPEL A4 BRANCO C/50FLS USE PAPER";"49";0,00;"49";0,00;"500";"48025610";7,00;
42432;"7897478413073";"PASTA POLIONDA 3,5CM PRETA C/10";"49";0,00;"49";0,00;"500";"39261000";7,00;
42433;"7896849404511";"COADOR PLAST.C/CABO PEQ 7CM";"49";0,00;"49";0,00;"500";"39241000";7,00;
42434;"7896355741070";"CONJUNTO DE POTES QUAD.700ML PG3 LV4";"49";0,00;"49";0,00;"500";"39241000";7,00;
42435;"7896355735154";"CONJUNTO POTES PG 2 1500ML LV1 600ML";"49";0,00;"49";0,00;"500";"39241000";7,00;
42437;"7896849423376";"POTE HERMETICO RED.500ML FRESH";"49";0,00;"49";0,00;"500";"39241000";7,00;
42438;"7896849423314";"POTE HERMETICO RED.500ML JOY";"49";0,00;"49";0,00;"500";"39241000";7,00;
42439;"7899110598735";"PEGADOR DE MASSA INOX 20CM";"49";0,00;"49";0,00;"102";"73239300";7,00;
42440;"7897249501596";"ENVELOPE BRANCO 176X250";"49";0,00;"49";0,00;"500";"48171000";7,00;
42441;"7899101690431";"CAPACETE MOTO PT SM AUTOMATICO";"49";0,00;"49";0,00;"500";"65061090";7,00;
42442;"7899730902554";"CAPACETE MOTO PT SM AUTOMATICO  58";"49";0,00;"49";0,00;"500";"65061090";7,00;
42445;"7896306625206";"TRENTO AVELA 29G";"49";0,00;"49";0,00;"500";"19053200";7,00;
42446;"7891962074375";"BD CHOCOLOMBA TRUFA 500G";"49";0,00;"49";0,00;"102";"19052010";7,00;
42448;"7891079013984";"NISSIN CUP NOODLES NACHO 68GR";"49";0,00;"49";0,00;"500";"19023000";7,00;
42449;"7908125204576";"CABO DE DADOS V8  IT-BLUE 1M";"49";0,00;"49";0,00;"500";"85444200";0,00;
42450;"7897755807502";"FONE DE OUVIDO TIPO C KAPBOM";"49";0,00;"49";0,00;"500";"85183000";0,00;
42451;"7899790933246";"SOMBRINHA FEM. COLORIDA CASITA";"06";0,00;"06";0,00;"";"66019110";0,00;
42452;"7908106202171";"SOMBRINHA INFANTIL COM DESENHO FACINATO";"49";0,00;"49";0,00;"102";"66019110";0,00;
42453;"7891123431139";"CABO TIPO C X TIPO C";"49";0,00;"49";0,00;"500";"85044010";0,00;
42454;"7898800250366";"FONE DE OUVIDO AIRDOTS";"49";0,00;"49";0,00;"500";"85183000";0,00;
42455;"0000000042455";"CARREGADOR KAPBOM 5.1A IPHONE";"06";0,00;"06";0,00;"";"85044010";0,00;
42456;"7897724648761";"CARREGADOR KAPBOM 5.1A V8 373";"49";0,00;"49";0,00;"500";"85044010";0,00;
42457;"7898084092478";"AMENDOIM RUNNER (BRANCO)  PEREIRA 500G";"49";0,00;"49";0,00;"102";"12024200";7,00;
42459;"7891000422083";"NESTLE CHOCOTRIO AVELA 90G";"49";0,00;"49";0,00;"500";"18063110";7,00;
42460;"7896009301131";"ATUM RALADO OLEO COQUEIRO 170G";"49";0,00;"49";0,00;"500";"16042010";7,00;
42461;"7896021305018";"MIST.P/BOLO SANTA AMALIA FESTA 400G";"49";0,00;"49";0,00;"102";"19012090";7,00;
42462;"7896021304998";"MIST.P/BOLO SANTA AMALIA COCO 400G";"49";0,00;"49";0,00;"102";"19012090";7,00;
42463;"7896021304974";"MIST.P/BOLO SANTA AMALIA CHOCOLATE 400G";"49";0,00;"49";0,00;"102";"19012090";7,00;
42464;"7896021305469";"MIST.P/BOLO SANTA AMALIA CENOURA 400G";"49";0,00;"49";0,00;"102";"19012090";7,00;
42465;"7896021304981";"MIST.P/BOLO SANTA AMALIA BAUNILHA 400G";"49";0,00;"49";0,00;"102";"19012090";7,00;
42472;"7896063240124";"VITAO GRANOLA TRAD ORIGINAL 250G";"06";0,00;"06";0,00;"";"19042000";7,00;
42473;"7891242000117";"CI LIMPA PISOS LAMINADO 750ML";"49";0,00;"49";0,00;"500";"34025000";7,00;
42468;"7891991305440";"SPATEN N LONG NECK 330ML";"06";0,00;"06";0,00;"500";"22030000";7,00;
42470;"7622210567567";"BARRA CHOCOLATE LACTA AO LEITE C/ OREO 90G";"49";0,00;"49";0,00;"500";"18063110";7,00;
42471;"7500435169721";"APAR DESC PRESTOBARBA ULTRA GRIP 2UN";"49";0,00;"49";0,00;"500";"82121020";7,00;
42474;"0000000042474";"FRANGO TEMPERADO PEDACO KG";"06";0,00;"06";0,00;"";"02071300";0,00;
42477;"7891098042149";"ICE TEA PESSEGO ZERO PET 300ML";"06";0,00;"06";0,00;"500";"22021000";7,00;
42478;"7894900612004";"DEL VALLE 100% MACA 1L";"49";0,00;"49";0,00;"500";"20097100";7,00;
42479;"7908106201587";"SOMBRINHA INFANTIL COM DESENHO FACINATO";"49";0,00;"49";0,00;"102";"66019110";0,00;
42480;"7894900660364";"DEL VALLE NECTAR ABACAXI 1L";"49";0,00;"49";0,00;"500";"22029900";7,00;
42481;"7894900660418";"DEL VALLE LARANJA 200ML";"49";0,00;"49";0,00;"500";"22029900";7,00;
42482;"0000000042482";"DV FRUT FRUTAS CITRICAS PET 1,5L";"06";0,00;"06";0,00;"";"22021000";7,00;
42483;"7908152301460";"AZEITONA VERDE SC CAMPO BELO S/C 80G";"49";0,00;"49";0,00;"500";"20057000";7,00;
42484;"7891151043571";"BALA FREEGELS MORANGO FRUTAS TROPICAIS";"49";0,00;"49";0,00;"102";"17049020";0,00;
42485;"7891095911639";"FAROFA YOKI TRADICIONAL 200G";"49";0,00;"49";0,00;"102";"19019090";7,00;
42486;"7898669306846";"PASTA AMENDOIM LEITINHO 500G";"49";0,00;"49";0,00;"500";"20081100";7,00;
42488;"7898969847209";"ACAI POTE 1L DPRIMES";"49";0,00;"49";0,00;"102";"21069090";7,00;
42490;"0000000042490";"LACO METALIZADO";"49";0,00;"49";0,00;"";"39202090";0,00;
42491;"7908015145453";"SACOLA PAPEL C/ALCA PASCOA";"49";0,00;"49";0,00;"102";"48194000";7,00;
42492;"7899755639688";"COELHO DE PELUCIA";"06";0,00;"06";0,00;"";"95030031";7,00;
42493;"7898583840464";"CAIXA DE PASCOA COELHO";"49";0,00;"49";0,00;"102";"48192000";7,00;
42494;"0789110921833";"CAIXA CUBO COELHO UN";"06";0,00;"06";0,00;"";"48191000";7,00;
42495;"0908928812602";"SAQUINHO COM MOTIVO DE PASCOA";"06";0,00;"06";0,00;"";"39232910";7,00;
42496;"7898583840112";"CAIXA MALETA";"49";0,00;"49";0,00;"500";"18069000";7,00;
42497;"7898583846121";"CAIXA MALETA JESUS";"49";0,00;"49";0,00;"102";"48191000";7,00;
42498;"0000000042498";"OVINHO OURO";"06";0,00;"06";0,00;"";"18063210";7,00;
42499;"7898583842109";"BANDEJA PASCOA P UN";"49";0,00;"49";0,00;"102";"95059000";7,00;
42500;"7898583841454";"BANDEJA PASCOA M";"06";0,00;"06";0,00;"";"48191000";7,00;
42501;"7898583846718";"CACHEPOT PASCOA";"49";0,00;"49";0,00;"102";"48191000";7,00;
42502;"0000000002912";"CACHEPOT KRAFT";"06";0,00;"06";0,00;"";"48191000";7,00;
42503;"7898283845773";"CAIXA PARA BOMBOM BOLSINHA";"06";0,00;"06";0,00;"";"48191000";7,00;
42504;"7899711237781";"CAIXA COM VISOR UN";"49";0,00;"49";0,00;"102";"48191000";7,00;
42505;"7899933991232";"ADESIVO UN";"06";0,00;"06";0,00;"";"48114190";7,00;
42507;"7896523128375";"ADESIVO UN";"49";0,00;"49";0,00;"102";"48211000";7,00;
42508;"7899711237750";"CAIXA PEQUENA COELHO UN";"49";0,00;"49";0,00;"102";"48191000";7,00;
42509;"0000000042509";"SACOLA PARA CACHEPOT TRANSPARENTE";"06";0,00;"06";0,00;"";"48194000";7,00;
42510;"7899711227850";"TAG OVAL NATAL 9UN";"06";0,00;"06";0,00;"";"48211000";7,00;
42511;"7896844504544";"CUMBUCA TERMICA C/20 LIDER";"49";0,00;"49";0,00;"102";"39239090";7,00;
42512;"7892840815370";"PEPSI TWIST PET 200ML";"06";0,00;"06";0,00;"500";"22021000";7,00;
42513;"7896306623295";"BALA TRIBALA MINI 30G";"49";0,00;"49";0,00;"102";"17049020";0,00;
42516;"7898215151760";"LEITE SEMI-DESNATADO PIRACANJUBA 1L";"49";0,00;"49";0,00;"102";"04012010";0,00;
42517;"7896005800362";"CAFE 3 CORACOES EXTRA FORTE VACUO 250G";"49";0,00;"49";0,00;"102";"09012100";7,00;
42518;"0000000042518";"QUEIJO MINAS PADRAO MEIA LUA CAVIL";"06";0,00;"06";0,00;"";"04069020";7,00;
42530;"7891000360323";"NESTLE NINHO POLPA 3 SABORES 540G";"49";0,00;"49";0,00;"102";"04032000";0,00;
42531;"7891000409305";"NESTLE GREGO LIMAO CALDA 90G";"49";0,00;"49";0,00;"102";"04032000";7,00;
42532;"7909989078396";"HAVAIANAS TOP VERANO 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
42533;"7891164110680";"AUROGGETS QUEIJO 900G";"49";0,00;"49";0,00;"500";"16023230";7,00;
42535;"7898556015158";"AZEITONA VDE PRAMESA (VD) S/C GORDAL 350G";"49";0,00;"49";0,00;"500";"20057000";7,00;
42536;"7898229387902";"LINGUICA PERNIL BACON 600 G - PANTANEIRA";"49";0,00;"49";0,00;"102";"16010000";7,00;
42537;"7898229387933";"LINGUICA PERNIL FINA 600 G PANTANEIRA CONG.";"49";0,00;"49";0,00;"102";"16010000";7,00;
42522;"0000000042522";" CACHEPOT TRENTO";"49";0,00;"49";0,00;"";"19053200";7,00;
42523;"0000000042523";" CACHEPOT GAROTO";"49";0,00;"49";0,00;"";"19053200";7,00;
42524;"7891035000973";"LIMPADADOR MULTIUSO VEJA COCO POWER FUSION 500ML";"49";0,00;"49";0,00;"500";"34025000";7,00;
42525;"7891035991134";"BOM AR AERO ROMANCE 360ML";"04";0,00;"04";0,00;"102";"33074900";7,00;
42526;"7896227690345";"CONDICIONADOR COTTONBABY S BABY GOT CAM 200ML";"04";0,00;"04";0,00;"500";"33059000";7,00;
42527;"7898912999344";"FOGOS TIGRE12X3";"49";0,00;"49";0,00;"102";"36041000";0,00;
42528;"0000000042528";"CORANTE CARMIM LIQUIDO UN";"06";0,00;"06";0,00;"";"32030021";7,00;
42276;"7898938707114";"COXAS DE FRANGO PCT KG";"49";0,00;"49";0,00;"102";"02071300";7,00;
42277;"0000000042277";"AGRIAO UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42278;"0000000042278";"CEBOLINHA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42280;"0000000042280";"ALMEIRAO UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42282;"0000000042282";"CHEIRO VERDE UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42283;"0000000042283";"RUCULA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42284;"0000000042284";"SALSINHA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42285;"0000000042285";"BERTALHA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42286;"0000000042286";"COENTRO UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42289;"0000000042289";"MOSTARDA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42288;"0000000042288";"HORTELA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42290;"0000000042290";"MANJERICAO UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42291;"0000000042291";"ALFAVACA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42296;"7908324402742";"SABAO EM PO ASSIM TRIPLACAO 1,6KG";"49";0,00;"49";0,00;"500";"34025000";7,00;
42297;"7622210535016";"BIS LACTA LIMAO 100G";"49";0,00;"49";0,00;"500";"19053200";0,00;
42294;"0000000042294";"CHICORIA UNIDADE";"06";0,00;"06";0,00;"";"07049000";0,00;
42358;"0000000042358";"REPOLHO ROXO  RALADO KG";"06";0,00;"06";0,00;"";"33061000";0,00;
42360;"7908324408430";"SAB ALBANY SUAVE 85G JASMIM ENVOLVENTE";"49";0,00;"49";0,00;"102";"34011190";0,00;
42361;"0000075062835";"DESODORANTE DOVE STICK ORIGINAL 45G";"04";0,00;"04";0,00;"500";"33072090";7,00;
42362;"0000075076702";"DESODORANTE DOVE STICK MEN CARE SPORT FRESH 045G";"04";0,00;"04";0,00;"500";"33072090";7,00;
42363;"0079400500908";"DESODORANTE DOVE STICK  FRESH 45G";"04";0,00;"04";0,00;"500";"33072090";7,00;
42364;"7891150075306";"CONDICIONADOR DOVE HIDRA LISO 400ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
42365;"0079400500205";"DESODORANTE DOVE STICK POWDER 45G";"04";0,00;"04";0,00;"500";"33072090";7,00;
42299;"7898711712809";"STARLUX ENERGY PILHA ALCALINA PALITO AAA2";"49";0,00;"49";0,00;"102";"85061019";7,00;
42300;"7898711712847";"STARLUX ENERGY PILHA ALCALINA PEQUENA AA2";"49";0,00;"49";0,00;"102";"85061019";7,00;
42301;"7898711712816";"STARLUX ENERGY PILHA ALCALINA PALITO AAA4";"49";0,00;"49";0,00;"102";"85061019";7,00;
42302;"8888021202359";"PILHA EVEREADY ALCALINA GOLD PEQUENA  AA6";"49";0,00;"49";0,00;"102";"85061019";7,00;
42303;"8888021202366";"PILHA EVEREADY ALCALINA GOLD PALITO AAA6";"49";0,00;"49";0,00;"102";"85061019";7,00;
42304;"7898711712854";"STARLUX ENERGY PILHA ALCALINA PEQUENA AA4";"49";0,00;"49";0,00;"102";"85061019";7,00;
42305;"7898590656546";"STAROFFICE REFIL COLA QUENTE SILICONE P/PISTOLA FINA 7,5MM 1KG";"49";0,00;"49";0,00;"102";"35061090";7,00;
42306;"7896286621236";"BALA ICEKISS CEREJA 500G";"49";0,00;"49";0,00;"102";"17049020";7,00;
42307;"7896286621267";"BALA ICEKISS SORTIDA 500G";"49";0,00;"49";0,00;"102";"17049020";7,00;
42366;"7891150070295";"CONDICIONADOR SEDA BAMBU/BIOTINA 325ML";"04";0,00;"04";0,00;"500";"33059000";0,00;
42398;"7898070512799";"MAIONESE D CASA BACON 200G";"49";0,00;"49";0,00;"500";"21039011";7,00;
42401;"7896080901343";"PALITO DE DENTE PARANA BAMBU 240UN";"49";0,00;"49";0,00;"102";"44219900";7,00;
42402;"7898412670453";"SABONETE LIQUIDO SABOLIKO PITANGA 250ML";"49";0,00;"49";0,00;"102";"34013000";7,00;
42403;"7898412670538";"SABONETE LIQUIDO SABOLIKO ALECRIM 250ML";"49";0,00;"49";0,00;"102";"34013000";7,00;
42539;"7896016509841";"FAROFA RECEITA CASEIRA SABOR BACON GRANFINO 250 G";"49";0,00;"49";0,00;"102";"19019090";7,00;
42540;"7896292303140";"EXTRATO TOMATE PREDILECTA 140G";"49";0,00;"49";0,00;"500";"20029000";7,00;
42542;"7909690759942";"HAVAIANAS TOP FANTASIA AREIA 39/40";"49";0,00;"49";0,00;"102";"64022000";0,00;
42543;"7909690759935";"H FANTASIA LISA AREIA 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
42544;"0000000042544";"GORDURA DE PORCO DA CASA 2L";"06";0,00;"06";0,00;"";"33061000";0,00;
42545;"7898061680919";"FAROFA PRONTA BOM GOSTO CASEIRA TRADICIONAL 300G";"49";0,00;"49";0,00;"102";"19019090";7,00;
42546;"7896536500021";"PESSEGO EM CALDA SCHRAMM ESP.MET.450G";"49";0,00;"49";0,00;"500";"20087010";7,00;
42547;"7896098902271";"SAB. YPE FLOR DE BAUNILHA/AMENDOAS 85G";"49";0,00;"49";0,00;"102";"34011190";0,00;
42549;"7891991306522";"ANTARCTICA LATAO PACK PROMOCIONAL  473ML";"06";0,00;"06";0,00;"500";"22030000";0,00;
42553;"0000078938588";"DEL VALLE FRUT UVA PET 200ML";"06";0,00;"06";0,00;"500";"22021000";7,00;
42554;"7909989375778";"HAVAIANA STYLE ROSA BALLET 37/38";"49";0,00;"49";0,00;"102";"64022000";0,00;
42555;"7898142853638";"CHOCOVINHO TORTUGUITA 50G";"70";0,00;"70";0,00;"";"18069000";7,00;
42557;"7896024726667";"PIRAQUE NEWAFER MORANGO 100G";"49";0,00;"49";0,00;"500";"19053200";7,00;
42558;"7908125206587";"CABO DE DADOS TIPO C IT-BLUE 1M";"49";0,00;"49";0,00;"500";"85044010";0,00;
42559;"7891991306652";"GUARANA CHP ANTARCTICA ONE WAY 300 ML";"06";0,00;"06";0,00;"500";"22021000";7,00;
42560;"7892840822439";"DORITOS SWEET CHILLI 37G";"49";0,00;"49";0,00;"500";"19059090";7,00;
42561;"7892840824051";"CHEETOS LUA PARMESAO 40G";"49";0,00;"49";0,00;"500";"19041000";7,00;
42562;"7892840824068";"CHEETOS MIX DE QUEIJOS 41G";"49";0,00;"49";0,00;"500";"19041000";7,00;
42563;"7892840824044";"CHEETOS ONDA REQUEIJAO 45G";"49";0,00;"49";0,00;"500";"19041000";7,00;
42564;"7892840823054";"RUFFLES SAL 68G";"49";0,00;"49";0,00;"500";"20052000";7,00;
42581;"6983646411931";"ADAPTADOR USB X MICRO SD";"06";0,00;"06";0,00;"";"85444200";7,00;
42583;"7898994125914";"LELECA MALUCA UN";"49";0,00;"49";0,00;"102";"95030099";7,00;
42584;"7896812387544";"CADEADO DE BICICLETA P 65CM NAPOLES";"49";0,00;"49";0,00;"102";"83011000";0,00;
42585;"7898728892181";"CORTADOR DE UNHA METAL PEQUENO";"49";0,00;"49";0,00;"500";"82142000";7,00;
42586;"7898728892167";"CORTADOR DE UNHA METAL GRANDE";"49";0,00;"49";0,00;"500";"82142000";7,00;
42587;"7897186009322";"ELASTICO ARANHA BAGAGEIRO 30X30";"49";0,00;"49";0,00;"102";"40070019";7,00;
42588;"0000000042588";"FONE DE OUVIDO I7 MINI SEM FIO";"06";0,00;"06";0,00;"";"85183000";7,00;
42589;"0000000042589";"TESOURA DE TECELAO NYBC";"06";0,00;"06";0,00;"";"82130000";7,00;
42566;"7898325410009";"REQUEIJAO CREMOSO CAVIL 200 G";"49";0,00;"49";0,00;"102";"04061090";7,00;
42567;"7898325410016";"REQUEIJAO CREMOSO LIGHT CAVIL 200G";"49";0,00;"49";0,00;"102";"04061090";7,00;
42569;"7897744502142";"LIMPADOR PERFUMADO COALA LIMA-LIMAO 120ML";"49";0,00;"49";0,00;"500";"34029029";7,00;
42570;"7897744502128";"LIMPADOR PERFUMADO COALA EUCALIPTO CITRADORA 120ML";"49";0,00;"49";0,00;"500";"34029029";7,00;
42571;"7897744502432";"LIMPADOR PERFUMADO COALA BAMBU 120ML";"49";0,00;"49";0,00;"500";"34029029";7,00;
42572;"7898331014406";"CREME CROC. OVOMALTINE 100G";"49";0,00;"49";0,00;"102";"19019090";7,00;
42574;"7896021320110";"LASANHA OVOS SANTA AMALIA 200G";"49";0,00;"49";0,00;"102";"19021100";7,00;
42578;"0751320819994";"QUEIJO CANASTRA UN";"49";0,00;"49";0,00;"102";"04069020";7,00;
42575;"7891000377543";"NESTLE CHOCOTRIO COOKIES AND CREAM 90G";"49";0,00;"49";0,00;"500";"18063210";7,00;
42591;"7898728892419";"TESOURA  9 GP6 UTILIDADES";"49";0,00;"49";0,00;"500";"82130000";7,00;
42592;"0000000042592";"BOLA DE GUDE FANTASIA UNIDADE";"06";0,00;"06";0,00;"";"33061000";0,00;
42593;"7896004010076";"PRINGLES ORIGINAL 35G";"49";0,00;"49";0,00;"500";"19059090";7,00;
42881;"0000000042881";"FEIJAO VERMELHO DA ROCA";"06";0,00;"06";0,00;"";"07133399";7,00;
42882;"7898904869754";"COLA INSTANTANEA TEK BOND 200 20G";"49";0,00;"49";0,00;"";"35061010";0,00;
42883;"7891022868036";"BOM BRIL C/6UN 45G";"49";0,00;"49";0,00;"500";"73231000";0,00;
42884;"7891108020891";"GARRAFA TERMICA VERDE ALADDIN 1L";"49";0,00;"49";0,00;"102";"96170010";0,00;
42885;"7891035002496";"SPRAY AMBIENTE BOM AR LAV&LIRIO 236ML";"04";0,00;"04";0,00;"102";"33074900";7,00;
42886;"7898941911058";" SUSTAGEN KIDS BAUNILHA 350G";"49";0,00;"49";0,00;"102";"21069090";7,00;
42887;"0000000042887";"HAMBURGUEIRA ISOPOR COM 10UN";"06";0,00;"06";0,00;"";"39231090";0,00;
42605;"7892840823030";"RUFFLES CEBOLA E SALSA 68G";"49";0,00;"49";0,00;"500";"20052000";7,00;
42607;"0000000042607";"DEL VALLE FRESH LIMAO S/ACUCAR 1,5L";"06";0,00;"06";0,00;"";"22021000";0,00;
42608;"7898938890113";"MONSTER ULTRA FIESTA MANGO 473ML";"06";0,00;"06";0,00;"500";"22029900";0,00;
42609;"7892840821203";"CHEETOS BOLA 37G";"49";0,00;"49";0,00;"500";"19041000";0,00;
42611;"7898331014420";"CREME CROCANTE OVOMALTINE 260G";"49";0,00;"49";0,00;"102";"19019090";7,00;
42612;"7896336810368";"ENERGETICO RED HOT MACA VERDE 2L";"06";0,00;"06";0,00;"500";"22029900";0,00;
42906;"7896272003367";"AZEITONA VALE FERTIL PRETA S/CAROCO SACHE";"49";0,00;"49";0,00;"500";"20057000";7,00;
42907;"7897147501070";"COPO COPOJU 200ML";"49";0,00;"49";0,00;"500";"39241000";7,00;
42908;"7897296500177";"DOCE DE LEITE C/CHOCOLATE SOUVENIR LATA 800G";"49";0,00;"49";0,00;"102";"19019020";7,00;
42909;"7896684300160";"IOGURTE YLAFRUT FLOCOS 130G";"49";0,00;"49";0,00;"102";"04032000";7,00;
42912;"7898133670527";"GRAO DE BICO PATUSCO 500G";"49";0,00;"49";0,00;"102";"07132090";7,00;
42913;"0000000042913";"MISTURA CALOPSITA E AGAPORNIS KG";"06";0,00;"06";0,00;"";"23099010";7,00;
42914;"0000000042914";"MISTURA PERIQUITO E CALOPSITA KG";"06";0,00;"06";0,00;"";"23099010";7,00;
43143;"7622210563538";"TRIDENT MAX HORTELA 16,5G";"49";0,00;"49";0,00;"102";"21069050";7,00;
43144;"7898142853737";"CONFETE ROCKLETS AO LEITE ARCOR 40G";"49";0,00;"49";0,00;"500";"18069000";7,00;
43146;"7891055816028";"CREME DENTAL KIT ESCOVA/GEL BARBIE";"04";0,00;"04";0,00;"102";"96032100";7,00;
43147;"7897042702084";"ROSQUINHA ZERO AC. BANANA C/CANELA 100G";"49";0,00;"49";0,00;"500";"19053100";7,00;
43148;"7897042702077";"ROSQUINHA ZERO AC. SABOR CHOC/AVELA 100G";"49";0,00;"49";0,00;"500";"19053100";7,00;
43149;"7898938706353";"MEIO DA ASA UNIAVES BDJ 1KG";"49";0,00;"49";0,00;"102";"02071300";7,00;
42823;"7896044942009";"DESODORANTE AERO GB LILAC 150ML";"04";0,00;"04";0,00;"500";"33072010";0,00;
42824;"0000000042824";"GUARDANAPO HEYPEL UN";"49";0,00;"49";0,00;"";"48183000";0,00;
42825;"7898366930633";"PALMITO PUPUNHA PALMEIRON VIDRO 300G";"49";0,00;"49";0,00;"";"20089100";0,00;
42828;"7896339820135";"CARINHO MAXIMO 30M C/12";"49";0,00;"49";0,00;"102";"48181000";7,00;
42826;"7898366930657";"PALMITO PUPUNHA PALMEIRON RODELA VIDRO 300G";"49";0,00;"49";0,00;"";"20089100";0,00;
42827;"7896292315969";"GOIABADA PREDILECTA POTE 250G";"49";0,00;"49";0,00;"500";"20079990";0,00;
42829;"7896058256413";"BISCOITO SALPET 100G";"49";0,00;"49";0,00;"500";"19053100";0,00;
42830;"7891000110096";"CHANDELLE CHOCOLATE BRANCO 360G";"49";0,00;"49";0,00;"102";"04039000";0,00;
42831;"0000000042831";"BANANADA CHINEZINHA UN";"06";0,00;"06";0,00;"";"20079923";7,00;
42835;"7891097105876";"GALBANI QUEIJO PARMESAO RALADO 100G";"49";0,00;"49";0,00;"102";"04062000";7,00;
42832;"7896423438604";"M&M'S COOKIE 35G";"49";0,00;"49";0,00;"500";"18069000";7,00;
42833;"7896004010670";"BISC. RECHEADO CARTOON BRIGADEIRO 85G";"49";0,00;"49";0,00;"500";"19053100";0,00;
42834;"7896002312493";"TAKIS INTENSE 56G";"49";0,00;"49";0,00;"500";"19059090";0,00;
44122;"0000000044122";"CHURRASQUEIRA N10";"06";0,00;"06";0,00;"";"73211900";7,00;
44123;"0000000044123";"CHURRASQUEIRA N4 MEDIA PE BAIXO";"06";0,00;"06";0,00;"";"73211900";7,00;
